OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-1668","TRN-9647","P201","2","70","0","140"
"OL-1669","TRN-9648","C303","3","60","0.1","162"
"OL-1670","TRN-9648","P102","1","80","0.1","72"
"OL-1671","TRN-9649","P202","3","65","0.15","165.75"
"OL-1672","TRN-9649","C303","3","","0.15","153"
"OL-1673","TRN-9650","","1","95","0","95"
"OL-1674","TRN-9650","P202","3","65","0","195"
"OL-1675","TRN-9650","P103","2","95","0","190"
"OL-1675","TRN-9650","P103","2","95","0","190"
"OL-1676","TRN-9650","C304","3","58","0","174"
" OL-1678 ","TRN-9651","P102","3","80","0","240"
"OL-1679","TRN-9652","P101","2","85","0","170"
"OL-1680","TRN-9653","P202","1","65","0","65"
"OL-1681","TRN-9654","C303","2","60","0.05","114"
"OL-1682","TRN-9654","P101","1","85","0.05","80.75"
"OL-1683","TRN-9654","P202","3","65","0.05","185.25"
"OL-1684","TRN-9654","C302","1","50","0.05","47.5"
"OL-1685","TRN-9655","P101","1","85","0.05","80.75"
"OL-1686","TRN-9656","#N/A","2","85","0.05","161.5"
"OL-1687","TRN-9657","P201","1","70","0","70"
"OL-1688","TRN-9657","C303","3","60","0","180"
"OL-1689","TRN-9657","P202","2","65","0","130"
"OL-1690","TRN-9657","","","85","0","170"
"OL-1691","TRN-9658","P102","3","80","0","240"
"OL-1692","","P101","","85","0","255"
"OL-1693"," TRN-9658 ","P102","2","80","0","160"
"OL-1694","TRN-9659"," P103 ","1","95","0","95"
"OL-1695","","C303","3","60","0","180"
" OL-1696 ","TRN-9659","P202","2","65","0","130"
"OL-1697","TRN-9659","P101","3","85","0","255"
"OL-1698","TRN-9660","C303","3","60","0","180"
"OL-1699","TRN-9661","P103","3","95","0","285"
"OL-1699","TRN-9661","P103","3","95","0","285"
"OL-1701","TRN-9662","P202","3","","0.15","165.75"
"OL-1702"," TRN-9662 ","P203","2","68","0.15","115.6"
"OL-1703","TRN-9662","P201","2","70","0.15","119"
"OL-1704","TRN-9663","P103","3","95","0","285"
" OL-1705 ","TRN-9663","C301","2","55","0","110"
"OL-1706","TRN-9663","P101","1","85","0","85"
"OL-1707","TRN-9664","C302","1","50","0","50"
"OL-1708","TRN-9664","C302","1","50","0","50"
"OL-1709","","C301","1","55","","52.25"
"OL-1710","TRN-9665","P103","1","95","0.05","90.25"
"OL-1711","TRN-9666","P102","3","80","0","240"
"OL-1712","TRN-9666","P201","2","70","0","140"
"OL-1713"," TRN-9667 ","C302","3","50","0","150"
"OL-1714","TRN-9668","C301","1","55","0.1","49.5"
"OL-1715","TRN-9669","P103","1","95","0","95"
"OL-1716","TRN-9670","P103","2","95","0.15","161.5"
"OL-1717","TRN-9671","P101","3","","0","255"
"OL-1718","TRN-9671","C302","2","50","0","100"
"OL-1719","TRN-9671","P102","3","80","0","240"
"OL-1720","TRN-9671","P102","2","80","0","160"
"OL-1721","TRN-9672","C302","3","50","0.05","142.5"
"OL-1722","TRN-9672","P202","3","65","0.05","185.25"
"OL-1723","TRN-9673","P203","3","68","0","204"
"OL-1723","TRN-9673","P203","3","68","0","204"
"OL-1724","TRN-9674","P202","2","65","0","130"
"OL-1726","TRN-9674","","3","80","0","240"
"OL-1727","TRN-9675","C301","1","55","0.15","46.75"
"OL-1727","TRN-9675","C301","1","55","0.15","46.75"
"OL-1729","TRN-9676","P201","3","70","0","210"
"OL-1730","TRN-9676","P102","3","80","0","240"
"OL-1731","TRN-9676","C303","3","","0","180"
"OL-1732","TRN-9677","C302","1","50","0","50"
"OL-1733","TRN-9678","P103","3","95","0","285"
"OL-1734","TRN-9678","C302","2","50","0","100"
"OL-1735","TRN-9679","P203","3","68","0","204"
"OL-1736","TRN-9679","P201","2","70","0","140"
"OL-1737","TRN-9680","P201","2","70","0","140"
"OL-1738","TRN-9681","C302","3","50","0","150"
"OL-1739","TRN-9681","P102","3","80","0","240"
"OL-1740","TRN-9682","C303","2","60","0","120"
"OL-1741","TRN-9683","P202","1","65","0","65"
"","TRN-9683","C304","3","58","0","174"
"OL-1743","TRN-9684","C301","2","55","0","110"
"OL-1744","TRN-9685","P102","2","80","0.1","144"
"OL-1745","TRN-9686"," P201 ","2","70","0","140"
"OL-1746","TRN-9686","C302","2","50","0","100"
"OL-1747","TRN-9686","P202","3","65","0","195"
"OL-1748","TRN-9687","P103","3","95","0","285"
"OL-1749","TRN-9687","C304","3","58","0","174"
"OL-1750","TRN-9687","P203","3","68","0","204"
"OL-1751","TRN-9687","C302","3","50","0","150"
"OL-1752","TRN-9688","C301","3","55","0.05","156.75"
"OL-1752","TRN-9688","C301","3","55","0.05","156.75"
" OL-1754 ","TRN-9689","P203","2","68","0","136"
"OL-1755","TRN-9689","P201","2","70","0","140"
"OL-1756","","P202","3","65","0","195"
"OL-1757","TRN-9690","C303","3","60","0","180"
"OL-1758","TRN-9691","C303","1","60","0.1","54"
"OL-1759","TRN-9691","C304","3","58","0.1","156.6"
"OL-1760","TRN-9691","C303","2","60","0.1","108"
"OL-1761","TRN-9691","C304","2","58","","104.4"
"OL-1761","TRN-9691","C304","2","58","0.1","104.4"
"OL-1763","TRN-9692","P102","2","80","0","160"
"OL-1764","TRN-9693","C302","3","50","0","150"
"OL-1765","TRN-9693","#N/A","3","58","0","174"
"OL-1766","TRN-9694","C303","1","60","0","60"
"OL-1767","TRN-9695"," P102 ","3","80","0.1","216"
"OL-1768","TRN-9695","P201","1","70","0.1","63"
"OL-1769","TRN-9696","","3","60","0","180"
"OL-1769","TRN-9696","C303","3","60","0","180"
"","TRN-9696"," P103 ","1","95","0","95"
"OL-1772","TRN-9696","C301","2","55","0","110"
"OL-1773","TRN-9697","P201","2","70","0.15","119"
"OL-1774","TRN-9697","P101","1","85","0.15","72.25"
"OL-1775","TRN-9697","P201","3","70","0.15","178.5"
"OL-1776","TRN-9698","C301","3","55","0.15","140.25"
"OL-1777","TRN-9698","P102","2","80","0.15","136"
"OL-1778","TRN-9699","P101","2","85","0.1","153"
" OL-1779 ","TRN-9699","P203","1","68","0.1","61.2"
"OL-1780","TRN-9699","C302","2","50","0.1","90"
"OL-1781","TRN-9700","C302","1","50","0.1","45"
""," TRN-9700 ","P101","2","85","0.1","153"
"","TRN-9700","C302","2","50","","90"
"OL-1784","TRN-9700","P103","2","95","0.1","171"
"OL-1785","TRN-9701","P102","1","80","0.05","76"
"OL-1786","TRN-9701","C301","3","55","0.05",""
"OL-1787","TRN-9701","","3","60","0.05","171"
"OL-1788","TRN-9702","P102","1","80","0","80"
"OL-1789","TRN-9702","","1","85","0","85"
"OL-1790","TRN-9702","C303","3","60","0","180"
"OL-1791","TRN-9702","P101","2","85","0","170"
"OL-1792","TRN-9703","P101","1","85","0","85"
"OL-1793","TRN-9703","C303","3","60","0","180"
"OL-1794","TRN-9703","P101","3","85","0","255"
"OL-1795","TRN-9704","C304","3","58","0.1","156.6"
"OL-1796"," TRN-9704 ","P103","2","95","0.1","171"
"OL-1797","TRN-9704","P102","2","80","0.1",""
"OL-1798","TRN-9705","P202","3","65","0.05","185.25"
"OL-1799","TRN-9705","C304","2","58","0.05","110.2"
"OL-1800","TRN-9705","P203","1","68","0.05","64.6"
"OL-1801","TRN-9706","P103","3","95","0.15","242.25"
"OL-1802","TRN-9707","C304","1","58","0.15","49.3"
"OL-1803","TRN-9707","C302","2","50","0.15","85"
"OL-1804","TRN-9707"," P201 ","2","70","0.15","119"
"OL-1805","TRN-9708","C301","3","55","0","165"
"OL-1806","TRN-9708","C301","1","","0","55"
"OL-1807","TRN-9709"," P201 ","2","70","0","140"
"OL-1808","TRN-9709","P203","3","68","0","204"
"OL-1809","TRN-9710","C302","2","50","0","100"
"OL-1810","TRN-9710","P203","1","68","0","68"
"OL-1811","TRN-9710","P203","1","68","0","68"
"OL-1812","TRN-9711","C303","3","60","0","180"
" OL-1813 ","TRN-9712","C302","2","50","0.05","95"
"OL-1814","TRN-9713","P103","2","95","0","190"
"OL-1815","TRN-9713","C302","1","50","0","50"
"OL-1816","TRN-9713","C302","3","50","0","150"
"OL-1817","TRN-9713","P201","2","","0","140"
"OL-1818","TRN-9714","P101","1","85","0","85"
"OL-1819","","C301","3","55","0.15","140.25"
"OL-1820","TRN-9715","P102","1","80","0.15","68"
"OL-1821","TRN-9715","C302","1","50","","42.5"
"OL-1822","TRN-9715","C304","2","58","0.15","98.6"
"OL-1823","TRN-9716"," P103 ","1","95","0","95"
"OL-1824","TRN-9716","P103","2","95","0","190"
"OL-1825","TRN-9716","C301","1","55","0","55"
"OL-1826","TRN-9716","C302","1","50","0","50"
"OL-1827","TRN-9717","P203","3","68","0","204"
"OL-1828","TRN-9717","P101","3","85","0","255"
"OL-1829","TRN-9717","C303","3","60","0","180"
"OL-1830","TRN-9718","C304","3","58","0.1","156.6"
"OL-1831","TRN-9718","P101","1","85","0.1","76.5"
"OL-1832","TRN-9718","P203","2","68","0.1","122.4"
"OL-1833","TRN-9719","P201","1","70","0.1","63"
"OL-1834","TRN-9719","C301","","","0.1","99"
" OL-1835 ","TRN-9719","P102","2","80","0.1","144"
"OL-1836","TRN-9719","P101","3","85","0.1","229.5"
"OL-1837","TRN-9720","C302","","","0","100"
"OL-1838","TRN-9721","C301","2","55","0.15","93.5"
"OL-1839","TRN-9721","P203","1","68","0.15","57.8"
"OL-1840","TRN-9721","C303","2","60","0.15","102"
"OL-1841"," TRN-9721 ","P102","1","80","0.15","68"
"OL-1842","TRN-9722","P203","3","68","0.05","193.8"
"OL-1843","#N/A","P202","3","","0.05","185.25"
"OL-1844","TRN-9722","C301","2","55","0.05","104.5"
"OL-1845","TRN-9723","P103","3","95","0.05","270.75"
"OL-1846","TRN-9723","P103","1","95","0.05","90.25"
"OL-1847","TRN-9724"," P101 ","2","85","0","170"
"OL-1848","TRN-9725","P202","1","65","0","65"
"OL-1849","TRN-9726","P101","2","85","0","170"
"OL-1850","TRN-9726","P201","3","70","0","210"
"OL-1851","TRN-9726"," C304 ","3","","0","174"
"OL-1852","TRN-9727","P101","3","85","0","255"
"OL-1853","TRN-9728","P102","2","80","0.1","144"
"OL-1854","TRN-9728","C302","1","50","0.1","45"
"OL-1855","TRN-9729","P103","2","95","0","190"
"OL-1856","TRN-9729","P102","3","80","0","240"
"OL-1857","TRN-9729","","2","50","0","100"
"OL-1858","TRN-9729","P101","1","85","0","85"
"OL-1859","TRN-9730"," C301 ","3","55","0","165"
"OL-1860","TRN-9730","P103","2","95","0","190"
"OL-1861","TRN-9730","C301","2","55","0","110"
"OL-1862","TRN-9731"," P102 ","3","80","0","240"
"OL-1863","TRN-9731","C304","1","58","0","58"
"OL-1864","TRN-9731","C302","2","50","0","100"
"OL-1865","TRN-9731","C303","2","60","0","120"
"OL-1866","TRN-9732","C301","3","55","0","165"
" OL-1867 ","TRN-9733","","2","65","0","130"
"OL-1867","TRN-9733","P202","2","65","0","130"
"OL-1869","TRN-9733","C302","2","50","0","100"
"OL-1870","TRN-9734","P202","3","65","0","195"
"OL-1871","TRN-9734","C301","2","55","0","110"
"OL-1872","TRN-9735","P201","2","70","0","140"
"OL-1873","TRN-9736","P103","1","95","0","95"
"OL-1874","TRN-9737","C303","2","60","0","120"
"OL-1875","TRN-9737","P203","2","68","0","136"
"OL-1875","TRN-9737","P203","2","68","0","136"
"OL-1876","TRN-9738","C302","3","50","0.15","127.5"
"OL-1878"," TRN-9738 ","C303","2","60","0.15","102"
"OL-1879","TRN-9739","P201","1","70","0.15","59.5"
"OL-1880","TRN-9739","C303","1","60","0.15","51"
"OL-1881","TRN-9739","P103","3","95","0.15","242.25"
"OL-1882","TRN-9739","C301","2","55","","93.5"
"OL-1883","TRN-9740","C303","3","60","","162"
"OL-1884","TRN-9741","C302","1","","","45"
"","TRN-9742","P203","3","68","0","204"
"OL-1886","TRN-9742","C301","2","55","0","110"
"OL-1887","TRN-9742","C303","2","60","0","120"
"OL-1888","TRN-9742","P203","1","68","0","68"
"OL-1889","TRN-9743","P102","2","80","0.1","144"
"#N/A","TRN-9743","C302","2","50","0.1","90"
"OL-1891"," TRN-9744 ","C301","3","55","0","165"
"OL-1892","TRN-9745","","1","65","0.15","55.25"
"OL-1892","TRN-9745","P202","1","65","0.15","55.25"
"OL-1894","TRN-9746","P103","1","95","0","95"
"OL-1895","TRN-9746","P202","2","65","0","130"
"OL-1896","TRN-9746","P203","2","68","0","136"
"OL-1897","TRN-9747","P202","","65","0.05","185.25"
"OL-1898","TRN-9747","P103","2","95","0.05",""
"OL-1899","TRN-9747","C302","3","50","","142.5"
"OL-1900","","C304","3","58","0.05","165.3"
"OL-1901","TRN-9748","P102","1","80","0.05","76"
"OL-1902"," TRN-9749 ","C302","2","50","0.15","85"
"OL-1903","TRN-9749","P202","2","65","0.15","110.5"
"OL-1904","TRN-9750","C304","1","58","0",""
"OL-1905","TRN-9751","P202","3","65","0","195"
"OL-1906","TRN-9751","C304","3","58","0","174"
"OL-1907"," TRN-9751 ","P103","1","95","0","95"
"OL-1908","TRN-9752","C303","1","60","","60"
"OL-1909","TRN-9753","P102","2","80","0","160"
"OL-1910","TRN-9753","C304","2","58","0","116"
"OL-1911","TRN-9753","P201","1","70","0","70"
" OL-1912 ","TRN-9753","P203","2","68","0","136"
"OL-1913","TRN-9754","C301","3","55","0","165"
"OL-1914","TRN-9755"," C303 ","2","60","0","120"
"OL-1915"," TRN-9755 ","C301","1","55","0","55"
"OL-1916","TRN-9756","C304","2","58","0.1","104.4"
"OL-1917","TRN-9756","#N/A","1","80","0.1","72"
"OL-1918","TRN-9757","P202","1","65","0.15","55.25"
"OL-1919","TRN-9757","C302","3","50","0.15","127.5"
"OL-1920",""," P203 ","2","68","0.15","115.6"
"OL-1921","TRN-9758","C303","3","60","0.1","162"
"OL-1922","TRN-9758","P201","3","70","","189"
"OL-1923","TRN-9759","C301","3","55","0.05","156.75"
"OL-1924","TRN-9760","P102","1","80","0","80"
"OL-1925","","P202","1","65","0","65"
"OL-1926","TRN-9760","P202","3","65","","195"
"OL-1927","#N/A","P103","1","95","0.1","85.5"
" OL-1928 ","TRN-9761","P101","2","85","0.1","153"
"OL-1928","TRN-9761","P101","2","85","0.1","153"
"OL-1930","TRN-9762","P102","2","80","0.1","144"
"OL-1931","TRN-9762","P101","3","85","0.1","229.5"
"OL-1932","TRN-9762","P101","3","85","0.1","229.5"
"OL-1933","TRN-9763"," P102 ","3","80","","240"
"OL-1934","TRN-9763","P202","1","65","0","65"
""," TRN-9763 ","P203","3","68","0","204"
"OL-1936","TRN-9764","P201","1","70","0","70"
"OL-1937","TRN-9765","P102","1","80","0","80"
"OL-1938","TRN-9765","P202","3","65","0","195"
"OL-1939","TRN-9765"," P102 ","3","80","0","240"
"OL-1940","TRN-9766","C301","3","55","0","165"
"OL-1940","TRN-9766","C301","3","55","0","165"
"OL-1942","TRN-9767","C302","3","50","0","150"
"OL-1943","TRN-9767","C302","3","50","","150"
"OL-1944","TRN-9768","P203","2","68","0","136"
"OL-1945","TRN-9768","C301","2","55","0","110"
" OL-1946 ","TRN-9768"," P201 ","3","70","0","210"
"OL-1947","TRN-9768","P103","","95","0","190"
"OL-1948","TRN-9769","P101","3","85","0","255"
" OL-1949 ","TRN-9769","C301","1","55","0","55"
"OL-1950","TRN-9770","P202","3","65","0","195"
"OL-1951","TRN-9770","C302","2","50","0","100"
"OL-1952","TRN-9770","C302","1","50","0","50"
"OL-1953","TRN-9770","P101","3","85","0","255"
"OL-1953","TRN-9770","P101","3","85","0","255"
"OL-1955","TRN-9771","P102","2","80","0","160"
"OL-1956","TRN-9771","P102","3","80","0","240"
"OL-1957","TRN-9771","P102","2","80","0","160"
"OL-1958","TRN-9772","P203","2","68","0","136"
"OL-1959","TRN-9772","C304","2","58","0","116"
"OL-1960","TRN-9773","C302","3","50","0.05","142.5"
"OL-1961","TRN-9773","P103","1","95","0.05","90.25"
"OL-1962","TRN-9773","C301","3","55","0.05","156.75"
"OL-1963","TRN-9773","P202","1","65","0.05","61.75"
"OL-1964","TRN-9774","P103","1","95","0","95"
"OL-1964","TRN-9774","P103","1","95","0","95"
"OL-1966","TRN-9775","P102","1","80","0","80"
"OL-1967","TRN-9775","C302","3","50","0","150"
"OL-1968","TRN-9775","P203","3","68","0","204"
"OL-1969","TRN-9775","P201","","70","0","70"
"OL-1970","TRN-9776","C302","3","50","0","150"
"OL-1971","TRN-9776"," P102 ","3","80","0","240"
"OL-1972","TRN-9777","P103","3","95","","285"
"OL-1973","TRN-9777","P103","3","95","0","285"
"OL-1974","TRN-9777","P102","3","80","0","240"
"OL-1975","TRN-9778","P103","2","95","0.1","171"
"OL-1976","TRN-9778","C304","2","58","0.1","104.4"
"OL-1977"," TRN-9778 ","C301","2","55","0.1","99"
"OL-1978","","P203","3","68","0","204"
"OL-1979","TRN-9780","C301","1","55","0","55"
" OL-1980 ","TRN-9780","P201","1","70","0","70"
"OL-1981","TRN-9780","P202","","65","0","195"
"OL-1982","TRN-9780","C304","2","58","0","116"
"OL-1983","TRN-9781","P203","2","68","0","136"
"OL-1983","TRN-9781","P203","2","68","0","136"
"OL-1985","TRN-9782","C304","2","58","0","116"
"OL-1986","TRN-9782","C302","3","50","0","150"
"OL-1987","TRN-9782","C303","1","60","0","60"
"OL-1988","TRN-9782","P201","1","","0","70"
"OL-1989","TRN-9783","P103","3","95","0.05","270.75"
"OL-1990","TRN-9783","P201","2","70","0.05","133"
"OL-1991","TRN-9784","C301","1","55","0","55"
"OL-1992","TRN-9784","C301","1","55","0","55"
"OL-1993","TRN-9784","C301","1","55","0",""
"OL-1994","TRN-9785","P202","3","65","0.1","175.5"
"OL-1995","TRN-9785","","1","65","0.1","58.5"
" OL-1996 ","TRN-9785","C302","2","50","0.1","90"
"OL-1997","TRN-9785","P203","2","68","0.1","122.4"
"OL-1998","TRN-9786","P102","1","80","0.15","68"
"OL-1999","TRN-9786","C303","2","60","","102"
"OL-2000","TRN-9787","C304","2","58","0.05","110.2"
"OL-2001","TRN-9788","C303","1","60","0","60"
"OL-2002","TRN-9789","P202","3","65","0.05","185.25"
"OL-2003","TRN-9789","P202","2","65","0.05","123.5"
"OL-2004","TRN-9790","C301","3","55","0","165"
"OL-2005","TRN-9791"," P101 ","3","85","0","255"
"OL-2006","TRN-9792","C303","3","60","0.1",""
"OL-2007"," TRN-9792 ","P103","3","95","0.1",""
"","TRN-9792","P102","1","80","0.1","72"
"OL-2009","TRN-9793","P202","1","65","0.1","58.5"
"OL-2010","TRN-9793"," P102 ","3","80","0.1","216"
"OL-2011"," TRN-9793 ","C301","2","55","","99"
"OL-2012","TRN-9794"," P103 ","2","95","0.15","161.5"
"OL-2013","TRN-9794","P101","3","85","0.15","216.75"
"OL-2014","TRN-9794","P101","2","85","0.15","144.5"
"OL-2015","TRN-9795","C301","3","55","0","165"
"OL-2016","TRN-9796","C302","1","50","0.15","42.5"
"OL-2017","TRN-9796","P202","1","65","","55.25"
"OL-2018","TRN-9797","P201","3","70","0","210"
"OL-2019","","C302","3","50","0.15","127.5"
"OL-2020","TRN-9798","","2","85","0.15","144.5"
"OL-2020","TRN-9798","P101","2","85","0.15","144.5"
"OL-2022","TRN-9799","P103","2","95","","190"
"OL-2022","TRN-9799","P103","2","95","0","190"
"OL-2024","TRN-9801","C304","1","58","0","58"
"OL-2025"," TRN-9801 ","P101","3","85","0","255"
"OL-2026","TRN-9801","P103","1","95","0","95"
"OL-2027","TRN-9802","P201","1","70","0.05","66.5"
"OL-2028","TRN-9802","P203","3","68","0.05","193.8"
"OL-2029","TRN-9802","C302","3","50","0.05","142.5"
"OL-2030","TRN-9803","C303","1","60","0","60"
" OL-2031 ","TRN-9803","P101","2","85","0","170"
"OL-2032","TRN-9803","P101","2","85","0","170"
"OL-2033","TRN-9804","C304","2","58","0","116"
"OL-2033","TRN-9804","C304","2","58","0","116"
"OL-2035","TRN-9804","P203","","68","0","68"
"OL-2035","TRN-9804","P203","1","68","0","68"
"OL-2037","TRN-9805","C302","2","50","0.05","95"
"OL-2038","TRN-9805","C303","2","60","0.05","114"
"OL-2039","TRN-9805","P202","2","65","0.05",""
"OL-2040","TRN-9805","P103","3","95","0.05","270.75"
"OL-2041","TRN-9806","P101","3","85","0",""
"OL-2042","TRN-9806","C303","2","60","0","120"
" OL-2043 ","TRN-9806"," P101 ","1","85","0","85"
"OL-2044","TRN-9807","P202","3","65","0","195"
"OL-2045","","C304","1","58","0","58"
"OL-2046","TRN-9807","C303","3","","0","180"
"OL-2047","TRN-9807","C304","2","58","0","116"
" OL-2048 ","TRN-9808"," P202 ","3","65","0.1","175.5"
"OL-2049","TRN-9808","P101","2","85","0.1","153"
"OL-2050","TRN-9808","P102","2","80","0.1","144"
"OL-2051","#N/A","C303","1","60","0.1","54"
"OL-2052","TRN-9809","C302","2","50","0","100"
"OL-2053","TRN-9809","C301","2","55","0","110"
"OL-2054","TRN-9809","P202","1","65","0","65"
"OL-2055"," TRN-9809 ","P201","2","70","0","140"
"OL-2056","TRN-9810","P102","2","80","0","160"
"OL-2057","TRN-9810","C304","2","58","0","116"
"OL-2058","TRN-9811","P101","1","85","","85"
"OL-2059","TRN-9812","P103","1","95","0","95"
"OL-2060","TRN-9813","P103","3","95","0","285"
"OL-2061","TRN-9813","P102","3","80","0","240"
"OL-2062","TRN-9814","P103","3","95","","285"
"OL-2063","TRN-9814","P102","3","80","0","240"
"OL-2064","TRN-9815","C304","1","58","0","58"
"OL-2065","TRN-9815"," P103 ","","95","0","285"
"OL-2066"," TRN-9816 ","C303","2","60","0","120"
"OL-2067","TRN-9816","","2","55","","110"
"OL-2068","TRN-9817","C302","3","50","0","150"
"OL-2069","","P202","3","65","0","195"
"#N/A","TRN-9817"," C304 ","1","58","0","58"
"OL-2071","TRN-9818","P101","1","85","0.1","76.5"
"OL-2072","","C302","3","50","0.1","135"
"OL-2073","TRN-9818","C302","3","50","0.1","135"
"OL-2074","TRN-9818","P201","3","70","0.1","189"
"OL-2075","TRN-9819","C301","3","55","0","165"
"OL-2076","TRN-9819","#N/A","1","68","0","68"
"OL-2077","TRN-9820","P103","3","95","0","285"
"OL-2078","TRN-9820","P102","3","80","0","240"
"OL-2079","TRN-9821","P103","2","95","0.05","180.5"
"OL-2080","TRN-9822","P202","1","65","0","65"
"OL-2081","TRN-9823","P201","2","70","0.05","133"
"OL-2082","TRN-9823","P201","2","70","0.05","133"
"OL-2083","TRN-9823","P101","3","85","0.05","242.25"
"OL-2084","TRN-9823","P103","2","95","0.05","180.5"
"OL-2085","TRN-9824","P103","2","95","0","190"
"OL-2086","TRN-9824","C303","3","60","0","180"
"OL-2087","TRN-9825","P201","3","70","0","210"
"OL-2088","TRN-9825","C304","3","58","0","174"
"OL-2089","TRN-9826","P103","1","","0.15","80.75"
"OL-2090","TRN-9826","C302","2","50","0.15","85"
"OL-2091","TRN-9826","P102","1","80","0.15","68"
"OL-2092","TRN-9826","P101","1","85","0.15","72.25"
"OL-2093"," TRN-9827 ","P101","3","85","0.05","242.25"
"OL-2094","TRN-9827","C303","2","60","0.05","114"
" OL-2095 ","TRN-9827","","1","58","0.05","55.1"
