TransactionID,Date,CustomerID,StoreID,EmployeeID,PromotionID,PaymentMethod,TotalAmount
"TRN-10390","2025-01-02","CUST-1222","STO-01","EMP-0105","PROMO-01","Debit Card","442.85"
"TRN-10391","2026-02-08","CUST-1132"," STO-01 ","EMP-0102","PROMO-00","Credit Card","314"
"TRN-10392","2024-11-20","CUST-1266","STO-03","EMP-0301"," PROMO-00 ","Credit Card","393"
"TRN-10393","2025-06-08","CUST-1263","STO-02","EMP-0203","PROMO-02","","72"
"TRN-10394","2024-05-29","CUST-1096","STO-04","EMP-0402"," PROMO-01 ","Credit Card","595"
"TRN-10395","2024-01-19"," CUST-1007 ","STO-03","EMP-0302","PROMO-00","Cash","590"
"TRN-10396","2025-04-27","#N/A","STO-01","EMP-0105","PROMO-00","Credit Card","635"
"TRN-10397","2023-09-21","CUST-1270","STO-04","EMP-0404","PROMO-00","Mobile Payment","305"
"TRN-10398","","CUST-1297","STO-01","EMP-0103","PROMO-02","Credit Card","480.6"
"TRN-10399","2025-07-23","CUST-1350","STO-03","EMP-0301","#N/A","Debit Card","204"
"TRN-10400","2023-01-18","CUST-1357","STO-02","EMP-0204","#N/A","Cash","108"
"TRN-10401","2025-04-25"," CUST-1040 ","STO-02","EMP-0205","PROMO-02","","135"
"TRN-10401","2025-04-25","CUST-1040","STO-02","EMP-0205","PROMO-02","Mobile Payment","135"
"TRN-10403","#N/A","CUST-1250","STO-03"," EMP-0305 ","PROMO-00","Cash","530"
"TRN-10404","2022-05-16","CUST-1344","STO-02","EMP-0201","PROMO-00","Credit Card","186"
"TRN-10405","2025-05-29","CUST-1053","STO-04"," EMP-0403 ","PROMO-00","Mobile Payment","234"
"TRN-10406","2023-01-28"," CUST-1381 ","STO-03","EMP-0304","PROMO-02","Cash","232.2"
"TRN-10407","2026-03-22","CUST-1238","STO-03","EMP-0302","PROMO-00"," Mobile Payment ","256"
"TRN-10408","2025-06-21"," CUST-1124 ","STO-01","EMP-0101","PROMO-00","Mobile Payment","445"
"TRN-10409","2024-11-10","CUST-1226","STO-03","","PROMO-02","Cash","171"
"TRN-10410","2023-02-28","CUST-1344","STO-03","EMP-0304","PROMO-00","Credit Card","68"
"#N/A","2024-08-22"," CUST-1136 ","STO-03","","PROMO-01","Mobile Payment","363.8"
"TRN-10412","","CUST-1062","STO-02","EMP-0203","PROMO-00","Cash","434"
"TRN-10413","2022-02-16","CUST-1333","STO-01"," EMP-0102 ","PROMO-02","Credit Card",""
"TRN-10414","2023-06-21","CUST-1368","STO-03","EMP-0303"," PROMO-01 ","Credit Card","136"
"TRN-10415","2025-02-18","CUST-1065","STO-04","EMP-0405","PROMO-00","Debit Card","735"
"TRN-10416","2023-05-26","CUST-1124","STO-03","EMP-0301","PROMO-00","Mobile Payment","80"
"TRN-10417","2025-08-09","CUST-1369","STO-03","EMP-0302","PROMO-00","Cash","150"
"TRN-10418","2026-01-06","CUST-1010","STO-02","EMP-0202","PROMO-00","Credit Card","364"
"TRN-10418","2026-01-06","CUST-1010","STO-02","EMP-0202","PROMO-00","Credit Card","364"
"TRN-10420","2023-01-11","CUST-1112","STO-02","EMP-0202","PROMO-03","Cash","392.35"
"TRN-10421","","CUST-1056","STO-02","EMP-0201","PROMO-00","Cash","464"
"TRN-10422","2023-01-11","CUST-1170","STO-03","EMP-0304","PROMO-01","Cash","42.5"
"TRN-10423","2025-12-18","CUST-1043","STO-01","EMP-0103","PROMO-01","Mobile Payment","725.9"
"TRN-10424","2024-08-27","CUST-1175","STO-01","EMP-0104","PROMO-00","Mobile Payment","365"
"TRN-10425","2023-06-07","CUST-1181","STO-04","EMP-0401","PROMO-00","Cash","100"
"TRN-10426","2023-11-04","CUST-1219","STO-02","EMP-0203","PROMO-01","Debit Card","402.05"
"TRN-10427","","CUST-1307","STO-04","EMP-0403","PROMO-01","Credit Card","403.75"
"TRN-10428","2022-07-12","CUST-1090","STO-02","EMP-0201","PROMO-00","Debit Card","170"
"TRN-10429","2024-12-13","CUST-1331","STO-01","EMP-0101","PROMO-03","Mobile Payment","356.25"
"TRN-10430","2025-09-11","CUST-1357","STO-01","EMP-0103","PROMO-00","Debit Card","55"
" TRN-10431 ","2024-04-19","","STO-01","EMP-0104","#N/A","Mobile Payment","537.2"
"TRN-10432","2025-03-04","CUST-1099","STO-03","EMP-0304","PROMO-00","Mobile Payment","120"
"TRN-10433","2024-04-26","CUST-1331","STO-02","","PROMO-01","","72.25"
"TRN-10434","2026-02-06","CUST-1187","STO-04","EMP-0402","PROMO-00","Credit Card","70"
"TRN-10435","2025-06-10","CUST-1062","STO-04","EMP-0402","PROMO-02","Mobile Payment","432"
"TRN-10436","2025-11-24","CUST-1236","STO-02","EMP-0204"," PROMO-00 ","Cash","404"
"TRN-10437","2025-06-07","","STO-01","EMP-0102","PROMO-00","Mobile Payment","305"
"TRN-10438","2024-11-15","CUST-1167","STO-02","EMP-0204","PROMO-00","Credit Card","500"
"TRN-10439","2025-08-28","CUST-1022","STO-02","EMP-0202","PROMO-01","Cash","487.9"
"","2022-04-16","CUST-1142","STO-04","EMP-0404"," PROMO-01 ","Debit Card","242.25"
"TRN-10441","2025-01-11","CUST-1218","STO-04","EMP-0403","PROMO-03","Credit Card","185.25"
"TRN-10442","2022-12-06","CUST-1206","STO-01","EMP-0103","PROMO-02","Cash","156.6"
"TRN-10443","2022-01-05","CUST-1073","STO-02","EMP-0202","PROMO-00","Cash","684"
"TRN-10444","2022-09-16","CUST-1094"," STO-03 ","EMP-0305","PROMO-00","Credit Card","605"
"TRN-10445","2025-04-29","CUST-1105","STO-01"," EMP-0104 ","PROMO-03","Credit Card","278.35"
"TRN-10446","2026-01-29","CUST-1280","STO-04"," EMP-0402 ","PROMO-00","Debit Card","320"
" TRN-10447 ","2022-06-18","#N/A","STO-01","EMP-0105","PROMO-00","Credit Card","550"
"TRN-10448","2025-10-19","CUST-1258","STO-03","EMP-0301","PROMO-00","Cash","181"
"","","CUST-1158","STO-02","EMP-0202","PROMO-03","Credit Card","256.5"
"TRN-10450","2022-08-25","CUST-1184","STO-02","#N/A","PROMO-00","Mobile Payment","346"
"TRN-10451"," 2025-03-25 ","CUST-1191","STO-03","EMP-0304","PROMO-00","","396"
"TRN-10452","2022-11-13","CUST-1295","STO-01","EMP-0105","PROMO-00","Credit Card","304"
"TRN-10453","2022-01-15","CUST-1264","STO-02","EMP-0204","PROMO-00"," Mobile Payment ","649"
"TRN-10454","2023-11-07","CUST-1133","","EMP-0301","PROMO-00","Debit Card","240"
"TRN-10455","2025-03-16"," CUST-1069 "," STO-02 ","EMP-0204","PROMO-01","Debit Card","93.5"
"TRN-10456","2023-11-05","CUST-1038","STO-01","EMP-0101","PROMO-00","Cash",""
"TRN-10457","2024-04-24","CUST-1099","STO-04","EMP-0403","#N/A","Debit Card","420"
"TRN-10458","2026-01-29","CUST-1378","STO-02","EMP-0203","PROMO-00","Cash","50"
"TRN-10459","","CUST-1108","STO-01","EMP-0104","PROMO-00","Debit Card","596"
"TRN-10460","2025-01-03","CUST-1185","STO-01","EMP-0102","PROMO-01","Credit Card",""
"TRN-10461","2023-10-27","CUST-1225","STO-03","EMP-0301","PROMO-01","Cash","460.7"
"TRN-10462","2024-09-04","CUST-1011","STO-03","EMP-0305","PROMO-00","Cash","170"
"TRN-10463","2022-09-12","CUST-1392","STO-04","EMP-0402","PROMO-00","","420"
"TRN-10464","2023-09-02","CUST-1365","STO-01","EMP-0102","PROMO-00","Mobile Payment","590"
"TRN-10465","2024-06-18","CUST-1212","STO-03","EMP-0303","PROMO-00","Mobile Payment","525"
" TRN-10466 ","2022-01-22","CUST-1095","STO-04","EMP-0403","PROMO-00","Mobile Payment","711"
"TRN-10467","2025-12-24","CUST-1297","STO-01"," EMP-0103 ","PROMO-00","Debit Card","413"
"TRN-10468","2022-12-15","CUST-1285"," STO-01 ","EMP-0104","PROMO-03","Credit Card","123.5"
"TRN-10469","2024-09-30","CUST-1140","STO-04","EMP-0405","PROMO-00","Debit Card","210"
"TRN-10470","2024-09-26","CUST-1132","STO-03","EMP-0303","PROMO-00"," Credit Card ","758"
"TRN-10470","2024-09-26","CUST-1132","STO-03","EMP-0303","PROMO-00","Credit Card","758"
"TRN-10472","2025-01-14","CUST-1055","STO-04","EMP-0405","PROMO-00","Cash","210"
"TRN-10473","2023-02-21","CUST-1322","STO-04"," EMP-0401 ","PROMO-00","#N/A","95"
"TRN-10474","2025-12-24","CUST-1211","STO-01","EMP-0102","PROMO-00","Mobile Payment","174"
"TRN-10475","2025-02-08","CUST-1372","STO-04","EMP-0405","PROMO-02","Debit Card","578.7"
"TRN-10476","2022-04-16","CUST-1070","STO-02","EMP-0203","PROMO-00","Cash","789"
"TRN-10477","2026-02-25","CUST-1181","STO-01","EMP-0105","PROMO-00","Debit Card","165"
"TRN-10478"," 2024-12-03 ","CUST-1215","STO-02","#N/A","PROMO-00","Cash","210"
"TRN-10479"," 2024-04-17 ","CUST-1097","STO-04"," EMP-0402 ","PROMO-00","Cash","210"
"TRN-10480","2025-03-02","CUST-1310","STO-02","EMP-0202","PROMO-00","Mobile Payment","184"
"TRN-10481","2023-07-19","CUST-1307","STO-03","","PROMO-03","","295.45"
"TRN-10482","2023-12-10","CUST-1327","STO-01","EMP-0105","PROMO-00","","120"
"TRN-10483","2024-03-29","CUST-1078","STO-01","EMP-0104","PROMO-00","Mobile Payment","555"
"TRN-10484","2025-12-26","CUST-1196","STO-03","EMP-0304"," PROMO-00 ","Mobile Payment","478"
"TRN-10485","2022-08-18","CUST-1106","STO-02"," EMP-0203 ","PROMO-00","Cash","321"
"TRN-10486","2023-12-19","CUST-1060","STO-03","EMP-0304","PROMO-00","Credit Card","275"
"#N/A","2025-03-17","CUST-1321","STO-02"," EMP-0205 ","PROMO-01","Mobile Payment","434.35"
"TRN-10488","2022-05-12","CUST-1146","STO-03","EMP-0302","PROMO-00","Cash","130"
"TRN-10489","2025-03-23","CUST-1158","STO-02","EMP-0205","PROMO-03","Debit Card","375.25"
"TRN-10490","2025-06-23","CUST-1287","STO-03","EMP-0305","PROMO-00","Mobile Payment","475"
"TRN-10491","2025-04-18","CUST-1319","STO-04","EMP-0403","PROMO-00"," Credit Card ","525"
"TRN-10492","2025-03-28","CUST-1260","STO-02","EMP-0204","PROMO-00","Credit Card","255"
"TRN-10493","2022-09-26","","STO-02","EMP-0201","PROMO-00","Debit Card","240"
" TRN-10494 ","2024-10-02","CUST-1227","STO-01","EMP-0102","","","65"
"TRN-10495","2024-09-27","CUST-1053","STO-04","EMP-0404","PROMO-00","Credit Card","225"
"TRN-10496","2022-07-31","CUST-1207","STO-02","EMP-0203","PROMO-00","Debit Card","153"
"TRN-10497","2023-05-15","CUST-1380","STO-02","EMP-0202","PROMO-03","","594.7"
"TRN-10498","2024-04-15","CUST-1074","STO-03","EMP-0304","PROMO-00","Debit Card","70"
"TRN-10499","2024-08-09"," CUST-1306 "," STO-02 ","EMP-0203","PROMO-00","Mobile Payment","410"
"TRN-10500","2023-11-30","CUST-1164","STO-04","EMP-0402","PROMO-00","Mobile Payment","58"
"TRN-10501","2023-06-29","CUST-1387","STO-01","EMP-0104","PROMO-01","Cash","408"
"TRN-10502","2023-08-31","CUST-1126","STO-01","EMP-0101","PROMO-02","Cash","216"
"TRN-10503","2022-08-02","CUST-1245","STO-04","EMP-0403","PROMO-00","","445"
" TRN-10504 ","2025-03-10","CUST-1104","","EMP-0203","PROMO-00","Credit Card","250"
"TRN-10505","2025-04-25","CUST-1115","","EMP-0403","PROMO-00","Mobile Payment","490"
"TRN-10506","2024-05-05","CUST-1069","STO-03","EMP-0302","PROMO-03"," Credit Card ","313.5"
"TRN-10507"," 2024-07-30 ","CUST-1066","STO-03"," EMP-0301 ","PROMO-00","Cash","208"
"TRN-10508","2023-03-27","CUST-1191","STO-02","EMP-0203","PROMO-02","Debit Card","144"
"TRN-10509","2025-06-04","CUST-1309","STO-01","EMP-0103","PROMO-01","Cash","208.25"
"TRN-10510","2023-09-12","CUST-1309","STO-03","EMP-0304","PROMO-01","Mobile Payment","455.6"
"TRN-10511","2023-08-31","CUST-1128"," STO-01 ","EMP-0101","PROMO-00","Credit Card","540"
"TRN-10512","2026-03-15","CUST-1361","STO-02","EMP-0204","PROMO-00","Debit Card","495"
"TRN-10513"," 2023-09-12 ","CUST-1126","STO-04","EMP-0402","","Cash","540"
" TRN-10514 ","2025-12-22","CUST-1064","STO-04","EMP-0403","PROMO-00","Debit Card","311"
"TRN-10515","2023-01-03","CUST-1307","STO-03","EMP-0302","PROMO-00","Mobile Payment","330"
"TRN-10516","2026-01-21","","STO-02","EMP-0201","PROMO-00","Cash","278"
"TRN-10517","2024-09-03"," CUST-1256 ","STO-02","EMP-0202","PROMO-00","Cash","335"
"TRN-10518","2023-10-03","CUST-1322","STO-04","EMP-0404","PROMO-00","Debit Card","380"
"TRN-10519","2023-07-05","CUST-1334","STO-01","EMP-0104","PROMO-02","Debit Card","54"
"TRN-10520","2023-01-04","","STO-01"," EMP-0101 ","PROMO-02","Cash","346.5"
"TRN-10521","2024-04-11","CUST-1078","STO-02","EMP-0203","PROMO-00","Credit Card","463"
"TRN-10522","2023-04-23","CUST-1124","STO-03","EMP-0301","PROMO-03","Cash","61.75"
"TRN-10522","2023-04-23","CUST-1124","STO-03","EMP-0301","PROMO-03","Cash","61.75"
"TRN-10524","2024-01-15","CUST-1193","STO-03","EMP-0303","PROMO-00","Cash","470"
"TRN-10525","2024-07-08","CUST-1198","STO-02","EMP-0204","PROMO-00","Debit Card","396"
"TRN-10526","2023-02-10","CUST-1335"," STO-02 ","EMP-0203","PROMO-00","Debit Card","150"
"TRN-10527","2024-11-02","CUST-1040","STO-04","EMP-0403","PROMO-00","Mobile Payment","498"
"TRN-10528","2023-07-10","CUST-1242","STO-04"," EMP-0405 ","PROMO-00","Debit Card","50"
"TRN-10529","2025-03-15","CUST-1330","STO-01"," EMP-0105 ","PROMO-00","Debit Card","585"
"TRN-10530","2023-12-02","CUST-1309","STO-01","EMP-0103","PROMO-03","Cash","442.7"
"TRN-10531","2024-12-22","CUST-1302","STO-03","EMP-0305","PROMO-00","Debit Card","468"
"TRN-10532"," 2023-05-23 ","CUST-1149","STO-03","EMP-0303","PROMO-00","Credit Card","388"
"TRN-10533","2024-06-08","CUST-1193","STO-04","EMP-0403","PROMO-00","Credit Card","255"
"TRN-10534","2024-03-12","CUST-1231","STO-01","EMP-0101","PROMO-00","Cash","128"
"TRN-10535","2022-07-24","CUST-1165","STO-02","EMP-0202","PROMO-00","Credit Card","240"
"TRN-10536","2024-06-01","CUST-1242","STO-02","EMP-0203","PROMO-00","Credit Card","70"
"TRN-10537"," 2024-04-06 ","CUST-1393","STO-03","EMP-0303","PROMO-03","Credit Card","123.5"
"TRN-10538","2024-04-02","CUST-1283","STO-01","EMP-0102","PROMO-00","Mobile Payment","496"
"TRN-10539","2025-04-28","CUST-1096","STO-03","EMP-0304","PROMO-03","Mobile Payment","243.2"
"TRN-10540","2025-05-08","CUST-1080","STO-01","EMP-0105"," PROMO-00 ","Mobile Payment","590"
"TRN-10541","2023-06-12","CUST-1269","STO-01","EMP-0105","PROMO-00","Mobile Payment","195"
"TRN-10542","2025-11-12","CUST-1338","STO-04","EMP-0403","PROMO-00","Credit Card","380"
"TRN-10543","2024-07-10","CUST-1192"," STO-04 ","EMP-0403","PROMO-00","Debit Card","100"
"TRN-10544","2025-11-24","CUST-1373","STO-04","EMP-0405","PROMO-00","","411"
"TRN-10544","2025-11-24","CUST-1373","STO-04","EMP-0405","PROMO-00","Cash","411"
"TRN-10545","2025-07-18","CUST-1337","STO-01","EMP-0104","PROMO-00","Credit Card","190"
"TRN-10547","2023-07-04","CUST-1019","STO-04","EMP-0403","PROMO-01","Cash","165.75"
"TRN-10548"," 2023-07-13 ","CUST-1393","STO-01","EMP-0101","PROMO-03"," Credit Card ","228"
"TRN-10549","2024-05-23","CUST-1300","STO-01"," EMP-0104 ","PROMO-00","Credit Card","116"
"TRN-10550","2023-10-27","CUST-1224","STO-03","EMP-0304","PROMO-00"," Cash ","495"
"TRN-10551","2023-11-10","CUST-1189","STO-02"," EMP-0201 ","PROMO-00","Debit Card","485"
"TRN-10552","2023-06-05","CUST-1220","STO-04","EMP-0404","PROMO-00","Debit Card","188"
"TRN-10553","2025-05-30","CUST-1210","STO-02","EMP-0203","PROMO-00"," Mobile Payment ","110"
"TRN-10554","2023-01-16","CUST-1223","STO-03","EMP-0305","PROMO-00","Cash","160"
"TRN-10555","2025-01-11","CUST-1374","STO-03","EMP-0302","PROMO-02","Mobile Payment","382.5"
"TRN-10556","2026-01-19","CUST-1257","","EMP-0305","PROMO-03","Debit Card","161.5"
"TRN-10557","2022-03-11","CUST-1031","STO-04","EMP-0401","PROMO-00","Credit Card","437"
"TRN-10558","2025-04-23","CUST-1055","STO-02","EMP-0202","PROMO-00","Cash","285"
"TRN-10559","2023-03-23","CUST-1218","STO-02","EMP-0202","PROMO-00","Mobile Payment","171"
"TRN-10560","","CUST-1026","STO-02","EMP-0202","PROMO-00","Cash","320"
"TRN-10561","2022-05-01","CUST-1024","STO-04","EMP-0405","PROMO-03"," Mobile Payment ","52.25"
"TRN-10561","2022-05-01","CUST-1024","STO-04","EMP-0405","PROMO-03","Mobile Payment","52.25"
"TRN-10563","2024-12-02","CUST-1323","STO-02","EMP-0205","PROMO-03","Debit Card","165.3"
"TRN-10564","2025-06-23","CUST-1160","STO-02","EMP-0201","PROMO-00","Cash","688"
"TRN-10565","2025-06-21","CUST-1310","STO-04","EMP-0401","PROMO-00","Credit Card","58"
"TRN-10566","","CUST-1298","STO-01","EMP-0105","PROMO-00","Credit Card","386"
" TRN-10567 ","2026-03-07","CUST-1400","STO-03","EMP-0303","PROMO-00","Mobile Payment","380"
"TRN-10568"," 2023-03-23 ","CUST-1297","STO-04","EMP-0403","PROMO-00","Credit Card","140"
"TRN-10569","2022-03-26","CUST-1045","STO-03","","PROMO-00","","218"
"TRN-10570","2023-02-26","CUST-1382","STO-04","EMP-0402","PROMO-00","Mobile Payment","228"
"TRN-10571","2023-10-10","CUST-1096","STO-02","EMP-0203","PROMO-03","Credit Card","129.2"
"TRN-10572","2022-03-12","CUST-1298","STO-03","EMP-0305","PROMO-00","Mobile Payment","354"
"TRN-10573","2025-10-27","CUST-1259","STO-04","EMP-0405","PROMO-02","Cash","535.5"
" TRN-10574 ","2024-10-26","CUST-1051","STO-02","EMP-0203","PROMO-02","#N/A","126"
"TRN-10575","2022-04-21","CUST-1196","","EMP-0401","PROMO-00","Cash","541"
"TRN-10576",""," CUST-1302 ","STO-03","EMP-0302"," PROMO-03 ","Debit Card","147.25"
"TRN-10577","2022-11-22","CUST-1320","STO-01","EMP-0101","PROMO-00","Debit Card",""
"TRN-10578","2023-06-26","CUST-1235","STO-04","EMP-0403","PROMO-00"," Mobile Payment ","370"
"TRN-10579","2025-07-06"," CUST-1005 ","STO-02","EMP-0203","PROMO-00"," Cash ","510"
"TRN-10580","2022-05-27","CUST-1363","STO-03","EMP-0304","PROMO-00"," Mobile Payment ",""
"TRN-10581","2023-05-11","CUST-1299","STO-02","EMP-0202","PROMO-03","Credit Card","245.1"
"#N/A","2022-06-29","CUST-1208","STO-01","","PROMO-00","Debit Card","390"
"TRN-10583"," 2023-04-06 ","CUST-1059","STO-01","EMP-0102"," PROMO-00 ","Credit Card","283"
"TRN-10584"," 2024-04-26 ","CUST-1085","STO-02","EMP-0201","PROMO-00","Credit Card","290"
"TRN-10585","2023-04-14","CUST-1097","STO-02","EMP-0204","PROMO-00","Mobile Payment","60"
"TRN-10586","2022-12-27","CUST-1347","STO-03","EMP-0303","PROMO-00","Cash","555"
"TRN-10587","2024-02-01","","STO-03"," EMP-0301 ","PROMO-02","Credit Card","144"
" TRN-10588 ","2025-07-01","CUST-1158","STO-02","EMP-0202","","Debit Card","536"
"TRN-10589","2025-04-24","CUST-1028","STO-04","EMP-0401"," PROMO-00 "," Cash ","406"
"TRN-10590","2023-06-10","CUST-1303"," STO-02 ","EMP-0204","PROMO-00","Cash","136"
"TRN-10591","2023-04-28","CUST-1371","STO-01","#N/A"," PROMO-00 ","Cash",""
"TRN-10592","2024-06-06","CUST-1089","STO-04","EMP-0405","PROMO-00","Debit Card","235"
"TRN-10593","2022-01-26","CUST-1397","STO-01","EMP-0105","#N/A","Cash","220"
"TRN-10594","2022-12-20","CUST-1266","STO-04","EMP-0401","PROMO-01","Cash","624.75"
"TRN-10595","2025-11-28","CUST-1334","STO-02","EMP-0201"," PROMO-00 ","Debit Card","265"
"TRN-10596","2024-07-09","CUST-1383","STO-04","EMP-0401","PROMO-03"," Mobile Payment ","199.5"
"TRN-10597","2022-02-24","CUST-1080","STO-04","EMP-0402","PROMO-00","Credit Card","310"
"TRN-10598","2022-07-23","CUST-1035","STO-03","EMP-0302","PROMO-02","Mobile Payment","318.6"
"TRN-10599","2022-03-16","CUST-1346","STO-02","EMP-0204","PROMO-00","Credit Card","262"
"TRN-10600","2023-08-01","#N/A","STO-01","EMP-0105","PROMO-00","Cash","385"
"TRN-10601"," 2023-11-24 ","CUST-1311","STO-03","EMP-0304","PROMO-00","Debit Card","270"
"TRN-10602","2025-02-09","CUST-1046","STO-01","EMP-0102","PROMO-02","Debit Card","733.5"
"TRN-10603","2022-03-28","","STO-04","EMP-0402","PROMO-02","Cash","133.2"
" TRN-10604 ","2022-05-13"," CUST-1053 ","STO-04","EMP-0405","PROMO-00","Cash",""
" TRN-10605 ","2026-04-06","CUST-1167","STO-03","EMP-0303","PROMO-03","Credit Card","490.2"
"#N/A","2025-01-23","CUST-1168","STO-01","EMP-0105","PROMO-02","Credit Card","450"
""," 2024-11-04 ","","STO-03","EMP-0301","PROMO-00","Mobile Payment","575"
" TRN-10608 ","2024-01-08","CUST-1003","STO-02","EMP-0203","PROMO-01"," Credit Card ","375.7"
"TRN-10608","2024-01-08","CUST-1003","STO-02","EMP-0203","PROMO-01","Credit Card","375.7"
"TRN-10610","2024-12-26","CUST-1007","STO-01","EMP-0103","PROMO-03","Mobile Payment","161.5"
"TRN-10611","2024-05-02","CUST-1327","STO-04","EMP-0401","PROMO-02"," Debit Card ","183.6"
"TRN-10612","2024-06-29","CUST-1288","STO-03","EMP-0303","PROMO-00","Credit Card","198"
"TRN-10613","2024-05-06","CUST-1332","STO-04","EMP-0404","PROMO-00","Cash","520"
"TRN-10614","2024-02-24","CUST-1166","STO-03","EMP-0303","PROMO-01","Mobile Payment","220.15"
"TRN-10615","2025-01-31","CUST-1222","STO-01","EMP-0103","PROMO-00","Debit Card","310"
"","#N/A","CUST-1298","STO-01","EMP-0101","PROMO-00","Debit Card","269"
"TRN-10617","2022-09-22","CUST-1046","STO-03","EMP-0303","PROMO-01","Credit Card","127.5"
"TRN-10618","2023-05-18","CUST-1198","","EMP-0402","PROMO-00","Debit Card","240"
"TRN-10619","2022-08-15","CUST-1125","STO-01","EMP-0103","PROMO-00","Debit Card","396"
"TRN-10620","2022-11-24","CUST-1400","STO-03","EMP-0302","PROMO-00","Credit Card","424"
"TRN-10621","2023-07-20","CUST-1299","STO-01","EMP-0104","PROMO-00","Mobile Payment","305"
"TRN-10622","2024-07-22","CUST-1159","STO-01","EMP-0105","PROMO-00","Credit Card","510"
"TRN-10623","2024-02-21","CUST-1127","STO-02","EMP-0203","PROMO-00","Credit Card","470"
"TRN-10624","2023-11-24",""," STO-01 ","EMP-0101","PROMO-00","Mobile Payment",""
" TRN-10625 ","2022-03-27","CUST-1222"," STO-03 ","EMP-0302","PROMO-03","Mobile Payment","433.2"
"TRN-10625","2022-03-27","CUST-1222","STO-03","EMP-0302","PROMO-03","Mobile Payment","433.2"
"TRN-10627","2022-06-26","","STO-01","EMP-0105","PROMO-02","Mobile Payment","405"
"TRN-10628","2023-08-09","CUST-1359"," STO-04 ","EMP-0404","PROMO-00","Mobile Payment","210"
"TRN-10629","2023-09-16","CUST-1178","STO-01","EMP-0102","PROMO-00","Credit Card","520"
"TRN-10630","2025-01-06","CUST-1152","STO-01","#N/A","PROMO-00","Debit Card","432"
"TRN-10631","2022-03-07","CUST-1097","STO-01","EMP-0105","PROMO-02","Credit Card","54"
"TRN-10632","2024-09-27","CUST-1347","STO-01","EMP-0105","PROMO-00","Mobile Payment","334"
"TRN-10633","2022-05-24","CUST-1018","STO-02","EMP-0204","PROMO-00","Credit Card",""
"TRN-10634","2024-01-07","CUST-1231","","EMP-0305","PROMO-02","Credit Card","388.8"
"TRN-10635","2024-12-16","CUST-1160","STO-04","EMP-0405","PROMO-00","Mobile Payment",""
"TRN-10636","2025-09-22","CUST-1022","STO-02","EMP-0205","PROMO-00","Mobile Payment","266"
"TRN-10637"," 2023-07-01 ","CUST-1253","STO-01","EMP-0104","PROMO-00","Credit Card","225"
"TRN-10638","2026-01-05","CUST-1204","STO-02","EMP-0202","","","690"
"TRN-10639","2023-01-05","","STO-03","EMP-0302","PROMO-00","Cash","180"
"TRN-10640","2022-09-21","CUST-1065","STO-03","EMP-0305","PROMO-00","Debit Card","70"
"TRN-10641","2022-05-31","CUST-1336","STO-01","EMP-0101","PROMO-00","Mobile Payment","250"
"TRN-10642","2023-07-19","CUST-1324","STO-03","EMP-0305","PROMO-03","Credit Card","308.75"
" TRN-10643 ","#N/A","CUST-1134","STO-02","EMP-0202","PROMO-03","Debit Card","570"
"TRN-10644","2023-07-18","CUST-1228","STO-01","EMP-0104","PROMO-00","Cash","195"
"TRN-10645","2025-03-10","","STO-04","EMP-0401","PROMO-00"," Debit Card ","494"
"TRN-10646","2022-12-08","#N/A","STO-03","EMP-0303"," PROMO-00 ","Debit Card","408"
"TRN-10647","2024-11-21","CUST-1013","STO-03","EMP-0303","PROMO-00","Cash","70"
"TRN-10648","2022-09-25","CUST-1004","STO-04","EMP-0401","PROMO-00","","233"
"TRN-10649","2024-02-09","CUST-1267","STO-03","EMP-0301","PROMO-00","Credit Card","470"
" TRN-10650 ","2025-06-21","CUST-1185","STO-01","EMP-0104","PROMO-00","Credit Card","50"
"TRN-10651","2024-04-28","CUST-1068","STO-01","EMP-0103","PROMO-01","Debit Card","517.65"
"TRN-10652","2022-09-15","CUST-1321","STO-04","EMP-0405"," PROMO-00 ","Mobile Payment","265"
"TRN-10653","2023-01-21","CUST-1388","STO-03","EMP-0305","PROMO-00","Cash","348"
"TRN-10654","2022-02-15","CUST-1105","STO-01","EMP-0103","PROMO-00","Debit Card","380"
"TRN-10655","","CUST-1328"," STO-03 ","EMP-0303","PROMO-03","Credit Card","285.95"
"TRN-10656","2023-09-07","CUST-1259","STO-03","EMP-0301","PROMO-00","Debit Card","470"
"TRN-10657","2023-05-01","CUST-1234","STO-02","EMP-0202","PROMO-00","Credit Card","460"
"TRN-10658","2023-12-29","CUST-1374","STO-03","#N/A","PROMO-02","Debit Card","61.2"
"TRN-10659","2025-03-29","CUST-1033","STO-04","EMP-0404","PROMO-00","Credit Card","423"
"TRN-10659","2025-03-29","CUST-1033","STO-04","EMP-0404","PROMO-00","Credit Card","423"
"TRN-10661","2025-04-05","CUST-1395","STO-01","EMP-0104","PROMO-01","Debit Card","446.25"
"TRN-10662","2024-06-28","CUST-1001","STO-02","EMP-0204"," PROMO-00 ","Mobile Payment","95"
"TRN-10663","2023-03-21","CUST-1229","STO-04","EMP-0402","PROMO-00","Cash","427"
"TRN-10664","2022-07-10","CUST-1031","STO-01","EMP-0105","PROMO-00","Mobile Payment","420"
" TRN-10665 ","2025-12-16","CUST-1241","STO-03","EMP-0304","PROMO-03","Debit Card","450.3"
"TRN-10666","2023-09-02","CUST-1273","STO-04","EMP-0401","PROMO-00","Debit Card","58"
"TRN-10667","2022-12-25","CUST-1322","STO-04","EMP-0401","PROMO-00"," Debit Card ","395"
